Column1,Column2,Column3
250.330966,29.404053,8465.074498
250.472993,29.407276,8463.183607
250.614963,29.408723,8462.335105
250.756841,29.421513,8454.836067
250.898809,29.415508,8458.356127
251.040811,29.403349,8465.487662
251.18381,29.415417,8458.409705
251.325807,29.418382,8456.671537
251.467809,29.416145,8457.982695
251.610808,29.417927,8456.93771
251.753842,29.421376,8454.916424
251.895808,29.402541,8465.961761
252.03803,29.421721,8454.714194
252.181026,29.432386,8448.466467
252.323027,29.414768,8458.790084
252.46506,29.414398,8459.006608
252.606931,29.406004,8463.929994
252.748871,29.410876,8461.072151
252.891642,29.404574,8464.769173
253.033517,29.426031,8452.188556
253.175886,29.410291,8461.415456
253.317925,29.402605,8465.924537
253.459997,29.40453,8464.795058
253.601965,29.415254,8458.505182
253.744967,29.402968,8465.711307
253.886966,29.397846,8468.717487
254.029963,29.399979,8467.465223
254.17225,29.42362,8453.601347
254.316829,29.415345,8458.451618
254.460269,29.416103,8458.00725
254.603293,29.410596,8461.236369
254.746298,29.417074,8457.438162
254.888958,29.399556,8467.713495
255.031561,29.409854,8461.671704
255.17448,29.409707,8461.757806
255.315926,29.402974,8465.707841
255.459146,29.390888,8472.802732
255.60128,29.404694,8464.698484
255.743282,29.405054,8464.487576
255.885402,29.396097,8469.743947
256.027408,29.390821,8472.84244
256.169908,29.410036,8461.564564
256.312589,29.415758,8458.209591
256.454594,29.416998,8457.482571
256.596611,29.400344,8467.251149
256.738573,29.420173,8455.621425
256.881573,29.419786,8455.848243
257.023573,29.398814,8468.149167
257.165673,29.401874,8466.353172
257.307669,29.388778,8474.041816
257.449672,29.405315,8464.333979
257.592385,29.411995,8460.415832
257.734484,29.413416,8459.582701
257.87652,29.404984,8464.528491
258.018485,29.386524,8475.366105
258.160486,29.409886,8461.653089
258.302521,29.417228,8457.347659
258.444402,29.412466,8460.140021
258.587362,29.430875,8449.351278
258.729362,29.414277,8459.077721
258.871395,29.389046,8473.884463
259.013366,29.383924,8476.893441
259.155396,29.393321,8471.374035
259.297523,29.428422,8450.787887
259.440524,29.384135,8476.769825
259.582525,29.396095,8469.745152
259.724597,29.400251,8467.305842
259.866757,29.388423,8474.25048
260.008757,29.428454,8450.769295
260.15079,29.398901,8468.097935
260.293192,29.404107,8465.043152
260.436155,29.39554,8470.071385
260.578189,29.390055,8473.292323
260.720188,29.380987,8478.619417
260.862045,29.397754,8468.771229
261.004649,29.407651,8462.96373
261.146682,29.388943,8473.945075
261.288403,29.40777,8462.893742
261.431402,29.409939,8461.621655
261.573437,29.401118,8466.796924
261.71554,29.39729,8469.043818
261.857544,29.404964,8464.540141
261.999544,29.412666,8460.022597
262.141577,29.407695,8462.938068
262.284183,29.4175,8457.188262
262.426333,29.393688,8471.15846
262.569196,29.396288,8469.63215
262.711889,29.401114,8466.79921
262.853322,29.398775,8468.172387
262.996201,29.412644,8460.03537
263.138045,29.402934,8465.731343
263.280019,29.417224,8457.349985
263.423019,29.395974,8469.816187
263.565058,29.392696,8471.741099
263.707276,29.411005,8460.996672
263.850237,29.416734,8457.637321
263.992285,29.39729,8469.043818
264.134238,29.411199,8460.882535
264.27624,29.405172,8464.417861
264.419267,29.402918,8465.740625
264.561264,29.395464,8470.115579
264.70419,29.401644,8466.488049
264.846189,29.410427,8461.335304
264.989188,29.41423,8459.105408
265.131188,29.415553,8458.329497
265.273326,29.418532,8456.583389
265.416282,29.428401,8450.800522
265.558392,29.413212,8459.702571
265.700394,29.406054,8463.900887
265.842394,29.415141,8458.57148
265.985391,29.406828,8463.446874
266.127392,29.415893,8458.130459
266.269394,29.416091,8458.014048
266.412395,29.412481,8460.130748
266.554391,29.420375,8455.502836
266.696393,29.42318,8453.859503
266.839392,29.427768,8451.171235
266.981395,29.425698,8452.383982
267.124394,29.40889,8462.237126
267.266374,29.415412,8458.412129
267.408373,29.424182,8453.272176
267.551373,29.428411,8450.79484
267.693373,29.424196,8453.264086
267.836278,29.405297,8464.344541
267.978275,29.412557,8460.086451
268.12028,29.4089,8462.231078
268.263278,29.404712,8464.687882
268.405277,29.407016,8463.336083
268.547303,29.435886,8446.417085
268.690301,29.416342,8457.867384
268.832303,29.427204,8451.501551
268.974304,29.414294,8459.068116
269.117301,29.420943,8455.170073
269.259274,29.429643,8450.072836
269.420264,29.42854,8450.719287
269.562265,29.423073,8453.922099
269.705264,29.427703,8451.209523
269.847265,29.44027,8443.850917
269.989265,29.427838,8451.130452
270.132267,29.42822,8450.90629
270.274266,29.412259,8460.260936
270.416265,29.443201,8442.135659
270.559266,29.410739,8461.152401
270.701293,29.437407,8445.52677
270.844418,29.415532,8458.342182
270.986419,29.434502,8447.227608
271.128417,29.438325,8444.989237
271.270417,29.439619,8444.231858
271.413449,29.436875,8445.838325
271.555449,29.451992,8436.993045
271.697449,29.435496,8446.645702
271.840449,29.434823,8447.039326
271.98245,29.430969,8449.296372
272.124453,29.425718,8452.372027
272.267448,29.424613,8453.01981
272.409452,29.427133,8451.542932
272.552119,29.427305,8451.442176
272.694117,29.453587,8436.059937
272.83712,29.413805,8459.354857
272.979118,29.434343,8447.320753
273.121115,29.417657,8457.096194
273.264116,29.433845,8447.612222
273.4065,29.426911,8451.673393
273.548634,29.422014,8454.542825
273.691194,29.416822,8457.585622
273.833462,29.426566,8451.875347
273.975466,29.430128,8449.788832
274.118543,29.444245,8441.524907
274.260544,29.435391,8446.707103
274.402544,29.432108,8448.629226
274.544545,29.426643,8451.830017
274.686733,29.432218,8448.564646
274.829766,29.413054,8459.795083
274.97173,29.424344,8453.177472
275.113733,29.435869,8446.427241
275.25632,29.431246,8449.134119
275.399566,29.427679,8451.223072
275.542065,29.41534,8458.454605
275.685065,29.425042,8452.768463
275.82687,29.428638,8450.661483
275.969556,29.423548,8453.643335
276.112838,29.421097,8455.079903
276.255141,29.429439,8450.192204
276.397754,29.429882,8449.932822
276.540335,29.427557,8451.295074
276.682946,29.420414,8455.479997
276.824948,29.430524,8449.557043
276.96709,29.431722,8448.855156
277.108611,29.41463,8458.870939
277.250609,29.424777,8452.923338
277.39361,29.41868,8456.496374
277.535615,29.446081,8440.450433
277.677611,29.441982,8442.848949
277.820609,29.419405,8456.071353
277.96261,29.433016,8448.097377
278.105611,29.421978,8454.563398
278.247611,29.421409,8454.896823
278.38961,29.440242,8443.8673
278.53161,29.428546,8450.715724
278.674612,29.425983,8452.216724
278.817613,29.416405,8457.830352
278.95961,29.427464,8451.349331
279.10241,29.428075,8450.991199
279.246188,29.430369,8449.647672
279.389151,29.427021,8451.60881
279.53414,29.439122,8444.52258
279.676139,29.424785,8452.918892
279.818465,29.441234,8443.286641
279.961033,29.441223,8443.292818
280.103102,29.434606,8447.166455
280.245134,29.438422,8444.932802
280.387522,29.4286,8450.683674
280.532581,29.417596,8457.13222
280.676666,29.409432,8461.918838
280.818843,29.427883,8451.104057
280.961281,29.425669,8452.400621
281.10292,29.418929,8456.350564
281.247318,29.426944,8451.654136
281.390106,29.428826,8450.551282
281.532586,29.439682,8444.194935
281.674929,29.40756,8463.017002
281.818895,29.437795,8445.299585
281.963326,29.440391,8443.780286
282.109889,29.438522,8444.874222
282.251905,29.418163,8456.799632
282.398262,29.409382,8461.948253
282.54488,29.416396,8457.835642
282.690752,29.416983,8457.491489
282.83725,29.432041,8448.668574
282.979032,29.436924,8445.809332
283.127058,29.411062,8460.963228
283.269578,29.427551,8451.298606
283.411574,29.409241,8462.031019
283.553576,29.429621,8450.085718
283.695577,29.419732,8455.880123
283.838575,29.423712,8453.547288
283.980577,29.434887,8447.002077
284.123264,29.427608,8451.264822
284.267074,29.431936,8448.729813
284.408973,29.410425,8461.336935
284.551685,29.415068,8458.613857
284.6962,29.415803,8458.183371
284.838944,29.427061,8451.585631
284.985919,29.420744,8455.287094
285.127919,29.416288,8457.898829
285.270682,29.414258,8459.088888
285.412897,29.418645,8456.516847
285.555958,29.419847,8455.812519
285.698222,29.421319,8454.949844
285.840216,29.398026,8468.611989
285.982854,29.41106,8460.964032
286.126355,29.418442,8456.635885
286.268144,29.414565,8458.909097
286.410225,29.410041,8461.561795
286.552306,29.438756,8444.737289
286.694305,29.413764,8459.378587
286.837304,29.415293,8458.482174
286.979304,29.425657,8452.407764
287.122307,29.420277,8455.560755
287.264305,29.433684,8447.706114
287.407304,29.431935,8448.730614
287.549304,29.410956,8461.025297
287.69231,29.421552,8454.813068
287.834317,29.415537,8458.338946
287.976304,29.417664,8457.092135
288.119303,29.417068,8457.441396
288.261315,29.436527,8446.041832
288.404304,29.423432,8453.711522
288.546303,29.441523,8443.117562
288.689305,29.428076,8450.990923
288.831304,29.420423,8455.475169
288.973303,29.40981,8461.697145
289.116302,29.44102,8443.412181
289.258304,29.422097,8454.493657
289.400302,29.433247,8447.962049
289.543305,29.438915,8444.643912
289.685305,29.415251,8458.506777
289.828351,29.423575,8453.628032
289.970352,29.417801,8457.01171
290.11235,29.430239,8449.723739
290.25535,29.422665,8454.16123
290.397349,29.428469,8450.760769
290.540366,29.42148,8454.855583
290.682365,29.438391,8444.950799
290.824367,29.420623,8455.357867
290.966366,29.426039,8452.184254
291.109362,29.445123,8441.011013
291.251362,29.421793,8454.672089
291.393362,29.438875,8444.667642
291.535398,29.418548,8456.574108
291.677365,29.423357,8453.755396
291.820365,29.420846,8455.226888
291.962363,29.423329,8453.771961
292.105364,29.428318,8450.849251
292.24786,29.427744,8451.185132
292.389859,29.423539,8453.648955
292.531857,29.437303,8445.58762
292.67486,29.427028,8451.604438
292.816858,29.43025,8449.717273
292.959857,29.434018,8447.510562
293.101893,29.440073,8443.966229
293.245855,29.431924,8448.737132
293.387972,29.442197,8442.723065
293.530296,29.429234,8450.312737
293.672974,29.44523,8440.948462
293.817597,29.43864,8444.804814
293.962031,29.425006,8452.789201
294.106036,29.45088,8437.643215
294.247784,29.436032,8446.331518
294.39055,29.439845,8444.099799
294.533717,29.433001,8448.106582
294.675684,29.417869,8456.972029
294.818686,29.435116,8446.867698
294.960681,29.418108,8456.831734
295.102534,29.446974,8439.928311
295.245529,29.435157,8446.844088
295.387528,29.4464,8440.263743
295.52953,29.434885,8447.00292
295.67253,29.460938,8431.762653
295.815074,29.455869,8434.726029
295.957053,29.439987,8444.016477
296.099053,29.443843,8441.76007
296.242051,29.420914,8455.187122
296.385051,29.453434,8436.149609
296.527051,29.441782,8442.965772
296.670051,29.431458,8449.010194
296.812053,29.426634,8451.835264
296.95505,29.447953,8439.3552
297.097054,29.450027,8438.14218
297.239051,29.439775,8444.140808
297.381052,29.423014,8453.956689
297.524054,29.440261,8443.855977
297.666051,29.434375,8447.301833
297.808086,29.453382,8436.18038
297.95005,29.448266,8439.172385
298.093054,29.44338,8442.031003
298.235051,29.428016,8451.025729
298.37805,29.448081,8439.280417
298.52005,29.442533,8442.526359
298.662053,29.443309,8442.072643
298.804858,29.448009,8439.322626
298.946955,29.441369,8443.20777
299.09086,29.444765,8441.220631
299.233352,29.427141,8451.538629
299.376354,29.442491,8442.551179
299.518353,29.450445,8437.897924
299.661352,29.442503,8442.543939
